tipo,numero,titulo,compositor,letra_completa,coro,estrofes_json,arquivo,avisos
hino,423,Só o sangue precioso e expiador,Elisha Albright Hoffman,"1. Só o sangue precioso e expiador, Que Jesus derramou sobre cruz, É aceito pelo nosso Criador Para nos conceder graça e

Coro: luz. céus. dor. O perdão, salvação, Não se pode com ouro alcançar; Só no sangue de Jesus há remissão; Só Jesus pode a todos salvar.

2. Pelo sangue precioso de Jesus, Achegarnos podemos a Deus E habitar no reino da divina luz, Eternal santuário dos

Coro: luz. céus. dor. O perdão, salvação, Não se pode com ouro alcançar; Só no sangue de Jesus há remissão; Só Jesus pode a todos salvar.

3. Ouro e prata não concedem salvação; Só o sangue de Cristo, o Senhor, É o preço do resgate do perdão Concedidos por Deus, Cria

Coro: luz. céus. dor. O perdão, salvação, Não se pode com ouro alcançar; Só no sangue de Jesus há remissão; Só Jesus pode a todos salvar.","luz. céus. dor. O perdão, salvação, Não se pode com ouro alcançar; Só no sangue de Jesus há remissão; Só Jesus pode a todos salvar.","[{""estrofe"": 1, ""texto"": ""Só o sangue precioso e expiador, Que Jesus derramou sobre cruz, É aceito pelo nosso Criador Para nos conceder graça e""}, {""estrofe"": 2, ""texto"": ""Pelo sangue precioso de Jesus, Achegarnos podemos a Deus E habitar no reino da divina luz, Eternal santuário dos""}, {""estrofe"": 3, ""texto"": ""Ouro e prata não concedem salvação; Só o sangue de Cristo, o Senhor, É o preço do resgate do perdão Concedidos por Deus, Cria""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-423.mscx,
hino,424,"Ó Jesus, por nós morreste",Jakob Ludwig Felix Mendelssohn - Bartholdy,"1. Ó Jesus, por nós morreste, com Teu sangue nos compraste, Do pecado nos salvaste, dentre poves e nações. Somos reis e sacerdotes ao Autor do universo; Tu trouxeste amor excelso pa ra os nossos corações, Tu trouxeste amor excelso para os nossos corações.

2. Ó Jesus, Tu és o Forte, aboliste a própria morte; Preparaste a grande sorte aos Teus santos e fiéis; Voltarás com majestade, triunfante e glorioso; Voltarás, celeste Esposo, Tu voltarás, ó Rei dos reis, Voltarás, celeste Esposo, Tu voltarás, ó Rei dos reis.

3. Voltarás com grande glória, aos fiéis darás vitória, Pois honraram a memória do Teu Nome, ó Senhor. Já se cumprem as promessas do fiel Concerto eterno; Glória! Glória ao Superno! Glória a Deus, o Criador! Glória! Glória ao Superno! Glória a Deus, o Criador!",,"[{""estrofe"": 1, ""texto"": ""Ó Jesus, por nós morreste, com Teu sangue nos compraste, Do pecado nos salvaste, dentre poves e nações. Somos reis e sacerdotes ao Autor do universo; Tu trouxeste amor excelso pa ra os nossos corações, Tu trouxeste amor excelso para os nossos corações.""}, {""estrofe"": 2, ""texto"": ""Ó Jesus, Tu és o Forte, aboliste a própria morte; Preparaste a grande sorte aos Teus santos e fiéis; Voltarás com majestade, triunfante e glorioso; Voltarás, celeste Esposo, Tu voltarás, ó Rei dos reis, Voltarás, celeste Esposo, Tu voltarás, ó Rei dos reis.""}, {""estrofe"": 3, ""texto"": ""Voltarás com grande glória, aos fiéis darás vitória, Pois honraram a memória do Teu Nome, ó Senhor. Já se cumprem as promessas do fiel Concerto eterno; Glória! Glória ao Superno! Glória a Deus, o Criador! Glória! Glória ao Superno! Glória a Deus, o Criador!""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-424.mscx,
hino,425,Cristo Supremo,Charles Howard Marsh,"1. Cristo Supremo, do céu veio ao mundo E trouxe graça, virtude e paz; Deu vida aos mortos, curou os enfermos, Manifestando poder eficaz.

Coro: Foi Foi semepre hulemilvade do e o o Rei beedienterte no A E té as a senmortoute, Se Je à sus, des o tra Se de nhor, Deus; Res Com susgrancide tou gló por ria jusseti rá ça Seu direvitorna no E Pa é, ra no le céu, var o os fieel leiMetos dia aos dor. céus.

2. Era inocente, mas foi condenado Ao sacrifício da cruz e da dor; Não defendeuSe, manteveSe humilde; Cálice amargo provou o Senhor.

Coro: Foi Foi semepre hulemilvade do e o o Rei beedienterte no A E té as a senmortoute, Se Je à sus, des o tra Se de nhor, Deus; Res Com susgrancide tou gló por ria jusseti rá ça Seu direvitorna no E Pa é, ra no le céu, var o os fieel leiMetos dia aos dor. céus.

3. Já despontava o dia terceiro, Quando o Mestre à vida voltou. ApresentouSe aos Seus seguidores, Deulhes a par. e os abençoou.

Coro: Foi Foi semepre hulemilvade do e o o Rei beedienterte no A E té as a senmortoute, Se Je à sus, des o tra Se de nhor, Deus; Res Com susgrancide tou gló por ria jusseti rá ça Seu direvitorna no E Pa é, ra no le céu, var o os fieel leiMetos dia aos dor. céus.","Foi Foi semepre hulemilvade do e o o Rei beedienterte no A E té as a senmortoute, Se Je à sus, des o tra Se de nhor, Deus; Res Com susgrancide tou gló por ria jusseti rá ça Seu direvitorna no E Pa é, ra no le céu, var o os fieel leiMetos dia aos dor. céus.","[{""estrofe"": 1, ""texto"": ""Cristo Supremo, do céu veio ao mundo E trouxe graça, virtude e paz; Deu vida aos mortos, curou os enfermos, Manifestando poder eficaz.""}, {""estrofe"": 2, ""texto"": ""Era inocente, mas foi condenado Ao sacrifício da cruz e da dor; Não defendeuSe, manteveSe humilde; Cálice amargo provou o Senhor.""}, {""estrofe"": 3, ""texto"": ""Já despontava o dia terceiro, Quando o Mestre à vida voltou. ApresentouSe aos Seus seguidores, Deulhes a par. e os abençoou.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-425.mscx,
hino,426,"Lá no céu, o lar de amor",Hart Pease Danks,"1. Este mundo enganador só tristezas nos dá; Nele há pranto, morte e dor, que na glória não há.

Coro: Lá no céu, o lar de amor, Não há mor te, não há dor, Não há pranto e nem tristeza, Mas há paz e esplendor.

2. Nossas lágrimas, ao fim, enxugadas serão Por Deus Pai, o Criador, na celeste Sião.

Coro: Lá no céu, o lar de amor, Não há mor te, não há dor, Não há pranto e nem tristeza, Mas há paz e esplendor.

3. Na cidade do Senhor, onde é eterna a luz, Os fiéis contemplarão nosso amado Jesus.

Coro: Lá no céu, o lar de amor, Não há mor te, não há dor, Não há pranto e nem tristeza, Mas há paz e esplendor.","Lá no céu, o lar de amor, Não há mor te, não há dor, Não há pranto e nem tristeza, Mas há paz e esplendor.","[{""estrofe"": 1, ""texto"": ""Este mundo enganador só tristezas nos dá; Nele há pranto, morte e dor, que na glória não há.""}, {""estrofe"": 2, ""texto"": ""Nossas lágrimas, ao fim, enxugadas serão Por Deus Pai, o Criador, na celeste Sião.""}, {""estrofe"": 3, ""texto"": ""Na cidade do Senhor, onde é eterna a luz, Os fiéis contemplarão nosso amado Jesus.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-426.mscx,
hino,427,Os que no Senhor dormiram,Robert Lowry,"1. Os que no Senhor dormiram, descansando já estão; Aos heróis se reuniram e aguardam a ressurreição.

Coro: Nós nos reencontraremos Lá na pátria do Senhor; Para sempre louvaremos A Je sus, o fiel Redentor.

2. Somos povo peregrino, temos que nos separar; No céu, e ter nal destino, nós iremos com Deus habitar.

Coro: Nós nos reencontraremos Lá na pátria do Senhor; Para sempre louvaremos A Je sus, o fiel Redentor.

3. Os que, com Jesus, já foram, terminaram de lutar; Com os santos já repousam, esperan do a trombeta soar.

Coro: Nós nos reencontraremos Lá na pátria do Senhor; Para sempre louvaremos A Je sus, o fiel Redentor.","Nós nos reencontraremos Lá na pátria do Senhor; Para sempre louvaremos A Je sus, o fiel Redentor.","[{""estrofe"": 1, ""texto"": ""Os que no Senhor dormiram, descansando já estão; Aos heróis se reuniram e aguardam a ressurreição.""}, {""estrofe"": 2, ""texto"": ""Somos povo peregrino, temos que nos separar; No céu, e ter nal destino, nós iremos com Deus habitar.""}, {""estrofe"": 3, ""texto"": ""Os que, com Jesus, já foram, terminaram de lutar; Com os santos já repousam, esperan do a trombeta soar.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-427.mscx,
hino,428,O dia de Cristo bem perto está,,"1. O dia de Cristo bem perto está Aos santos que dormem, ressuscitará; Serão consolados os Filhos de Deus, Por tempo eterno no reino dos céus

2. Assim como Cristo subiu para os céus, Fará que O sigam os santos de Deus. É Ele o Primeiro da Ressurreição; A mesma vitória os justos terão.

3. Viventes eter nos serão, com Jesus, Os que caminharam na senda de luz; No sono dos justos adormecerão; Imortalidade de Deus herdarão.",,"[{""estrofe"": 1, ""texto"": ""O dia de Cristo bem perto está Aos santos que dormem, ressuscitará; Serão consolados os Filhos de Deus, Por tempo eterno no reino dos céus""}, {""estrofe"": 2, ""texto"": ""Assim como Cristo subiu para os céus, Fará que O sigam os santos de Deus. É Ele o Primeiro da Ressurreição; A mesma vitória os justos terão.""}, {""estrofe"": 3, ""texto"": ""Viventes eter nos serão, com Jesus, Os que caminharam na senda de luz; No sono dos justos adormecerão; Imortalidade de Deus herdarão.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-428.mscx,
hino,429,A trombeta soará,Samuel Webbe,"1. A trombeta soará e do sono acordará, Para o reino de esplendor, os que dormem no Senhor; Eles se levantarão e, nos céus, encontrarão Nosso eterno Salvador, Jesus Cristo, o Redentor.

2. Vernosemos lá nos céus, junto do vivente Deus; Lá não há separação, mas eterna união. Morte lá não entrará, pois vencida ja estará; Não há pranto, não há dor nas moradas do Senhor.

3. Nem a morte, nem a dor nos separam do amor Que em nós Deus derramou, por Jesus, que nos amou. Nem presente, nem porvir, nada pode destruir A esperança de entrar, com Jesus, no eterno lar.",,"[{""estrofe"": 1, ""texto"": ""A trombeta soará e do sono acordará, Para o reino de esplendor, os que dormem no Senhor; Eles se levantarão e, nos céus, encontrarão Nosso eterno Salvador, Jesus Cristo, o Redentor.""}, {""estrofe"": 2, ""texto"": ""Vernosemos lá nos céus, junto do vivente Deus; Lá não há separação, mas eterna união. Morte lá não entrará, pois vencida ja estará; Não há pranto, não há dor nas moradas do Senhor.""}, {""estrofe"": 3, ""texto"": ""Nem a morte, nem a dor nos separam do amor Que em nós Deus derramou, por Jesus, que nos amou. Nem presente, nem porvir, nada pode destruir A esperança de entrar, com Jesus, no eterno lar.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-429.mscx,
hino,430,"Preciosa é, aos olhos do Criador...",,"1. Precio sa é, aos olhos do Criador, A morte dos Seus filhos amados; Serão, por Cristo, ressuscitados Quando aparecer, cheio de esplendor.

Coro: Bemaventurado quem dorme no Senhor, Dorme na esperança do reino de esplendor.

2. Preciosa é, aos olhos do Criador, A morte dos que findam a lida; Serão despertos para a vida, Vida eternal com o Salvador.

Coro: Bemaventurado quem dorme no Senhor, Dorme na esperança do reino de esplendor.","Bemaventurado quem dorme no Senhor, Dorme na esperança do reino de esplendor.","[{""estrofe"": 1, ""texto"": ""Precio sa é, aos olhos do Criador, A morte dos Seus filhos amados; Serão, por Cristo, ressuscitados Quando aparecer, cheio de esplendor.""}, {""estrofe"": 2, ""texto"": ""Preciosa é, aos olhos do Criador, A morte dos que findam a lida; Serão despertos para a vida, Vida eternal com o Salvador.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-430.mscx,
hino,431,"Ó meninos, estamos reunidos",Lowell Mason,"1. Ó meninos, nós estamos Reunidos ante o bom Pastor; Ansiosos, esperamos Seus conselhos de amor.

Coro: Nós estamos na presença Do veraz, fiel e bom Pastor, Desfrutando Suas bênçãos Que provêm do Seu amor.

2. Ó meninos, atendamos A Jesus, divino Salvador, Pois é d'Ele que esperamos A virtude e o vigor.

Coro: Nós estamos na presença Do veraz, fiel e bom Pastor, Desfrutando Suas bênçãos Que provêm do Seu amor.

3. Ó meninos, com Firmeza Nós devemos sempre caminhar; É eterna a riqueza Que Jesus nos veio dar.

Coro: Nós estamos na presença Do veraz, fiel e bom Pastor, Desfrutando Suas bênçãos Que provêm do Seu amor.","Nós estamos na presença Do veraz, fiel e bom Pastor, Desfrutando Suas bênçãos Que provêm do Seu amor.","[{""estrofe"": 1, ""texto"": ""Ó meninos, nós estamos Reunidos ante o bom Pastor; Ansiosos, esperamos Seus conselhos de amor.""}, {""estrofe"": 2, ""texto"": ""Ó meninos, atendamos A Jesus, divino Salvador, Pois é d'Ele que esperamos A virtude e o vigor.""}, {""estrofe"": 3, ""texto"": ""Ó meninos, com Firmeza Nós devemos sempre caminhar; É eterna a riqueza Que Jesus nos veio dar.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-431.mscx,
hino,432,"Vem, ó divino Mestre",Charles Hutchinson Gabriel,"1. Senhor Jesus, bom Redentor, envia Teu poder; Reveste os santos Teus, Senhor, de força e saber.

Coro: Vem, ó divino Mestre, Dános saber ceteste; Nós somos pequeninos, mas Tu és nosso Rei.

2. Jesus, Cordeiro divinal, imenso é Teu amor; E nesse a mor celestial vi-vemos, ó Senhor.

Coro: Vem, ó divino Mestre, Dános saber ceteste; Nós somos pequeninos, mas Tu és nosso Rei.

3. Nas nuvens, ó Senhor Jesus, queremos Te encontrar E, no glorioso lar de luz, Contigo habi-tar.

Coro: Vem, ó divino Mestre, Dános saber ceteste; Nós somos pequeninos, mas Tu és nosso Rei.","Vem, ó divino Mestre, Dános saber ceteste; Nós somos pequeninos, mas Tu és nosso Rei.","[{""estrofe"": 1, ""texto"": ""Senhor Jesus, bom Redentor, envia Teu poder; Reveste os santos Teus, Senhor, de força e saber.""}, {""estrofe"": 2, ""texto"": ""Jesus, Cordeiro divinal, imenso é Teu amor; E nesse a mor celestial vi-vemos, ó Senhor.""}, {""estrofe"": 3, ""texto"": ""Nas nuvens, ó Senhor Jesus, queremos Te encontrar E, no glorioso lar de luz, Contigo habi-tar.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-432.mscx,
hino,433,Na santa escola,Lowell Mason,"1. Estamos, ó meninos, na escola do Senhor; Cantemos santos hi nos a Deus, o Criador. Na santa escola do Mestre e - terno há bem superno.

2. Jesus, o nosso Mestre, ensina com amor A eterna lei celeste, que leva ao Criador. Na santa escola o Mestre amado é adora do.

3. O santo Evangelho viemos aprender; De Cristo o conse lho queremos atender. Na santa escola o Mes -tre ensina a sã doutrina.

4. Ó jovens e meninos, devemos conservar Os divinais ensi nos eneles caminhar. Na santa escola ao Mestre ouvimos e O servimos.",,"[{""estrofe"": 1, ""texto"": ""Estamos, ó meninos, na escola do Senhor; Cantemos santos hi nos a Deus, o Criador. Na santa escola do Mestre e - terno há bem superno.""}, {""estrofe"": 2, ""texto"": ""Jesus, o nosso Mestre, ensina com amor A eterna lei celeste, que leva ao Criador. Na santa escola o Mestre amado é adora do.""}, {""estrofe"": 3, ""texto"": ""O santo Evangelho viemos aprender; De Cristo o conse lho queremos atender. Na santa escola o Mes -tre ensina a sã doutrina.""}, {""estrofe"": 4, ""texto"": ""Ó jovens e meninos, devemos conservar Os divinais ensi nos eneles caminhar. Na santa escola ao Mestre ouvimos e O servimos.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-433.mscx,
hino,434,A minha alma sente paz no Senhor,George Willis Cooke,"1. A minnha alma sente paz no Senhor, Paz eternal, paz sem igual; Por essa paz irei ao reino de mor, Reino celestial.

2. Meu coração já sente o grande amor Que vem dos céus, que vem dos céus; Eternamente eu serei do Senhor; Gran -de é o a -mor de Deus!

3. Por Seu amor Jesus tornoume feliz, Muito feliz, muito feliz. Irei com Ele ao eterno país, Celestial país.",,"[{""estrofe"": 1, ""texto"": ""A minnha alma sente paz no Senhor, Paz eternal, paz sem igual; Por essa paz irei ao reino de mor, Reino celestial.""}, {""estrofe"": 2, ""texto"": ""Meu coração já sente o grande amor Que vem dos céus, que vem dos céus; Eternamente eu serei do Senhor; Gran -de é o a -mor de Deus!""}, {""estrofe"": 3, ""texto"": ""Por Seu amor Jesus tornoume feliz, Muito feliz, muito feliz. Irei com Ele ao eterno país, Celestial país.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-434.mscx,
hino,435,"Ó Jesus, quanto és piedoso!",,"1. Ó Je sus, quanto éspiedoso, Infinito é Teu amor! Com o Teu poder glorioso, Faz de mim Teu servidor; Dedicado e fervoroso, Quero amarTe, ó Senhor.

2. Neste mundo sou criança, Só por mim não posso andar, Mas eu tenho confiança De poder no céu entrar; Tua voz suave e mansa Sempre vem me ensinar.

3. Tenho em mim a esperança De alcançar, ó Salvador, A sublime e eterna herança No Teu reino deesplendor; Dáme fé e segurança, Luz, virtude e vigor.",,"[{""estrofe"": 1, ""texto"": ""Ó Je sus, quanto éspiedoso, Infinito é Teu amor! Com o Teu poder glorioso, Faz de mim Teu servidor; Dedicado e fervoroso, Quero amarTe, ó Senhor.""}, {""estrofe"": 2, ""texto"": ""Neste mundo sou criança, Só por mim não posso andar, Mas eu tenho confiança De poder no céu entrar; Tua voz suave e mansa Sempre vem me ensinar.""}, {""estrofe"": 3, ""texto"": ""Tenho em mim a esperança De alcançar, ó Salvador, A sublime e eterna herança No Teu reino deesplendor; Dáme fé e segurança, Luz, virtude e vigor.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-435.mscx,
hino,436,Alegria sinto em servir Jesus,Leila Naylor Morris,"1. Alegria sinto em servir Jesus, Alegria que, no mundo, não há igual; Bem por isso sigo a eterna luz Da Justiça divinal. '

Coro: Privilégio santo, sem igual, é andar com meu Senhor, Caminhar em Seu amor, exaltando ao Criador! Desejamos ver retornar dos céus Cristo o Rei e Salvador.

2. Regozijo e real consolação, Paz divina e celestial amor, Me preservam deste mundo de ilusão E me unem ao Senhor.

Coro: Privilégio santo, sem igual, é andar com meu Senhor, Caminhar em Seu amor, exaltando ao Criador! Desejamos ver retornar dos céus Cristo o Rei e Salvador.

3. Ó amados, caminhemos com Jesus, N'Ele temos vida eterna e salvação; Se aqui manifestarmos Sua luz, Nós teremos galardão.

Coro: Privilégio santo, sem igual, é andar com meu Senhor, Caminhar em Seu amor, exaltando ao Criador! Desejamos ver retornar dos céus Cristo o Rei e Salvador.","Privilégio santo, sem igual, é andar com meu Senhor, Caminhar em Seu amor, exaltando ao Criador! Desejamos ver retornar dos céus Cristo o Rei e Salvador.","[{""estrofe"": 1, ""texto"": ""Alegria sinto em servir Jesus, Alegria que, no mundo, não há igual; Bem por isso sigo a eterna luz Da Justiça divinal. '""}, {""estrofe"": 2, ""texto"": ""Regozijo e real consolação, Paz divina e celestial amor, Me preservam deste mundo de ilusão E me unem ao Senhor.""}, {""estrofe"": 3, ""texto"": ""Ó amados, caminhemos com Jesus, N'Ele temos vida eterna e salvação; Se aqui manifestarmos Sua luz, Nós teremos galardão.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-436.mscx,
hino,437,Os meninos viram Jesus passar,Edwin Othello Excell,"1. Os meninos viram Jesus passar; Logo O seguiram para proclamar-Glória ao que veio em nome do Senhor! Foi engrandecido o Redentor.

2. Vamos exaltar a Jesus, então, Com os nossos lábios e o coração; Ó meninos, vamos ao senhor servir E a lei perfeita de Deus cumprir.

3. Eis que, entre nós, Jesus Cristo está; Ele, que nos vê, nos abençoará; As virtudes santas quer nos conceder, Para que possamos o mal vencer.

4. Em silêncio ouçamos o que dirá Cristo onosso Mestre, que ensinará A doutrina santa que conduz aos céus; Ó meninos, vamos amar a Deus.",,"[{""estrofe"": 1, ""texto"": ""Os meninos viram Jesus passar; Logo O seguiram para proclamar-Glória ao que veio em nome do Senhor! Foi engrandecido o Redentor.""}, {""estrofe"": 2, ""texto"": ""Vamos exaltar a Jesus, então, Com os nossos lábios e o coração; Ó meninos, vamos ao senhor servir E a lei perfeita de Deus cumprir.""}, {""estrofe"": 3, ""texto"": ""Eis que, entre nós, Jesus Cristo está; Ele, que nos vê, nos abençoará; As virtudes santas quer nos conceder, Para que possamos o mal vencer.""}, {""estrofe"": 4, ""texto"": ""Em silêncio ouçamos o que dirá Cristo onosso Mestre, que ensinará A doutrina santa que conduz aos céus; Ó meninos, vamos amar a Deus.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-437.mscx,
hino,438,Oh! Que amor celeste!,John Hart Stockton,"1. Bem perto está dos Seus fiéis Jesus, o grande Mestre; Jamais nos deixa o Rei dos reis, Oh! Que amor celeste!

Coro: Perto está o Salvador Dos que O têm por seu Pastor; Não nos deixa o Reden -tor; Oh! Que amor celes te!

2. Jesus, o nosso Redentor, Do alto nos reveste; Nas provas, lutas ou na dor, Presente está o Mestre.

Coro: Perto está o Salvador Dos que O têm por seu Pastor; Não nos deixa o Reden -tor; Oh! Que amor celes te!

3. Na nossa peregrinação É Cristo Quem nos guia; Estende sempre a Sua mão, Nos guarda noite e dia.

Coro: Perto está o Salvador Dos que O têm por seu Pastor; Não nos deixa o Reden -tor; Oh! Que amor celes te!",Perto está o Salvador Dos que O têm por seu Pastor; Não nos deixa o Reden -tor; Oh! Que amor celes te!,"[{""estrofe"": 1, ""texto"": ""Bem perto está dos Seus fiéis Jesus, o grande Mestre; Jamais nos deixa o Rei dos reis, Oh! Que amor celeste!""}, {""estrofe"": 2, ""texto"": ""Jesus, o nosso Redentor, Do alto nos reveste; Nas provas, lutas ou na dor, Presente está o Mestre.""}, {""estrofe"": 3, ""texto"": ""Na nossa peregrinação É Cristo Quem nos guia; Estende sempre a Sua mão, Nos guarda noite e dia.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-438.mscx,
hino,439,Somos jovens,James McGranahan,"1. Somos jovens, mas devemos sempre andar No temor do Criador; O Modelo santo vamos imitar; Jesus Cristo, o Salva

Coro: dor. ção. dão. Em, amor, com vi gor, Nós, jovens, vamos caminhar! Mostrando a luz do Salvador E honrando ao Criador.

2. Cristo é a Luz divina para nós, Vemos n'Ele a perfeição; Ouvi remos, sempre atentos, Sua voz, Que consola o cora

Coro: dor. ção. dão. Em, amor, com vi gor, Nós, jovens, vamos caminhar! Mostrando a luz do Salvador E honrando ao Criador.

3. Se seguirmos sempre firmes ao Senhor, Com sincero coração, Ele nos dará, no reino de esplen -dor, O glorioso galar

Coro: dor. ção. dão. Em, amor, com vi gor, Nós, jovens, vamos caminhar! Mostrando a luz do Salvador E honrando ao Criador.","dor. ção. dão. Em, amor, com vi gor, Nós, jovens, vamos caminhar! Mostrando a luz do Salvador E honrando ao Criador.","[{""estrofe"": 1, ""texto"": ""Somos jovens, mas devemos sempre andar No temor do Criador; O Modelo santo vamos imitar; Jesus Cristo, o Salva""}, {""estrofe"": 2, ""texto"": ""Cristo é a Luz divina para nós, Vemos n'Ele a perfeição; Ouvi remos, sempre atentos, Sua voz, Que consola o cora""}, {""estrofe"": 3, ""texto"": ""Se seguirmos sempre firmes ao Senhor, Com sincero coração, Ele nos dará, no reino de esplen -dor, O glorioso galar""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-439.mscx,
hino,440,Lembra-te do teu Criador!,Isaac Hickman Meredith,"1. Nos dias da tua peregrinação, Usa o tempo servindo ao Senhor E, com alegria, cumpre a missão; Lembrate do Criacior!

Coro: Debaixo do sol tudo é vaidade, Recorre a Deus, o For ma dor; Nos breves dias da mocidade, Não te esqueças do Senhor!

2. Os pre ""ditos dias Iogo hão de vir, Serve, pois, a Deus,ofãrmador; ""Vinde, ó benditos"", tu irás ouvir De Jesus,teu Redentor.

Coro: Debaixo do sol tudo é vaidade, Recorre a Deus, o For ma dor; Nos breves dias da mocidade, Não te esqueças do Senhor!

3. Mesmo tendo, neste mundo, muitos bens E a vida cheia de vi gor, Ê maior a~-herança que, na glória, tens Com o santo Criador.

Coro: Debaixo do sol tudo é vaidade, Recorre a Deus, o For ma dor; Nos breves dias da mocidade, Não te esqueças do Senhor!","Debaixo do sol tudo é vaidade, Recorre a Deus, o For ma dor; Nos breves dias da mocidade, Não te esqueças do Senhor!","[{""estrofe"": 1, ""texto"": ""Nos dias da tua peregrinação, Usa o tempo servindo ao Senhor E, com alegria, cumpre a missão; Lembrate do Criacior!""}, {""estrofe"": 2, ""texto"": ""Os pre \""ditos dias Iogo hão de vir, Serve, pois, a Deus,ofãrmador; \""Vinde, ó benditos\"", tu irás ouvir De Jesus,teu Redentor.""}, {""estrofe"": 3, ""texto"": ""Mesmo tendo, neste mundo, muitos bens E a vida cheia de vi gor, Ê maior a~-herança que, na glória, tens Com o santo Criador.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-440.mscx,
hino,441,Eu sou um cordeirinho,,"1. Eu sou um cordeirinho, Jesus é o meu Pastor; Desfruto Seu carinho e Seu sublime amor; Nasci no Seu rebanho, por graça divinal; Não sigo a voz do estranho, mas só a Paternal.

2. Eu sou um cordei rinho, Je sus é o meu Pastor; Sou um feliz menino nos braços do Senhor; A Sua voz conheço, tambêm o Seu querer; A Ele obedeço, disposto e com prazer.

3. Sozinho no deserto, jamais eu posso andar; Jesus está bem perto a fim de me guardar; E grande o cuidado que Ele tem por mim; O meu Pastor ama do meguia até o fim.",,"[{""estrofe"": 1, ""texto"": ""Eu sou um cordeirinho, Jesus é o meu Pastor; Desfruto Seu carinho e Seu sublime amor; Nasci no Seu rebanho, por graça divinal; Não sigo a voz do estranho, mas só a Paternal.""}, {""estrofe"": 2, ""texto"": ""Eu sou um cordei rinho, Je sus é o meu Pastor; Sou um feliz menino nos braços do Senhor; A Sua voz conheço, tambêm o Seu querer; A Ele obedeço, disposto e com prazer.""}, {""estrofe"": 3, ""texto"": ""Sozinho no deserto, jamais eu posso andar; Jesus está bem perto a fim de me guardar; E grande o cuidado que Ele tem por mim; O meu Pastor ama do meguia até o fim.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-441.mscx,
hino,442,"Bênçãos, bênçãos Deus derramará",George Frederick Root,"1. Bençãos como chuva se derramarão Sobre a -quele que a Deus servir, E, dos céus, as portas não se fecha -rão, Bens celestes poderá fruir.

Coro: Bênçãos, bênçãos Deus derramará, Bênçãos que, no mundo, iguais não há; Ele, a -qui, te dá as bênçãos temporais E, por fim, no céu, as eternais.

2. Se Obedeceres ao teu Criador, Tu serás bendito do Senhor; O Seu forte braço Ele es -tenderá E em teu favor trabalhará.

Coro: Bênçãos, bênçãos Deus derramará, Bênçãos que, no mundo, iguais não há; Ele, a -qui, te dá as bênçãos temporais E, por fim, no céu, as eternais.

3. O que Deus te pede, deves tu fazer E somente a Ele obedecer, Pois Deus é contigo, te ajudará E dos céus te abençoará.

Coro: Bênçãos, bênçãos Deus derramará, Bênçãos que, no mundo, iguais não há; Ele, a -qui, te dá as bênçãos temporais E, por fim, no céu, as eternais.","Bênçãos, bênçãos Deus derramará, Bênçãos que, no mundo, iguais não há; Ele, a -qui, te dá as bênçãos temporais E, por fim, no céu, as eternais.","[{""estrofe"": 1, ""texto"": ""Bençãos como chuva se derramarão Sobre a -quele que a Deus servir, E, dos céus, as portas não se fecha -rão, Bens celestes poderá fruir.""}, {""estrofe"": 2, ""texto"": ""Se Obedeceres ao teu Criador, Tu serás bendito do Senhor; O Seu forte braço Ele es -tenderá E em teu favor trabalhará.""}, {""estrofe"": 3, ""texto"": ""O que Deus te pede, deves tu fazer E somente a Ele obedecer, Pois Deus é contigo, te ajudará E dos céus te abençoará.""}]",docs/ccb-hinario-5-do/do/musescore/xml/hino-442.mscx,
