tipo,numero,titulo,secao,estrofe,texto,arquivo
hino,348,"Em Cristo espera, sem vacilar",estrofe,3,"Nem os grandes sofrimentos nos separam do amor Do Redentor, o bom Jesus, que, nas lutas desta vida, Aos fiéis dará guarida; Ele é a nossa Luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-348.mscx
hino,348,"Em Cristo espera, sem vacilar",coro,,"Em Cristo espera, sem vacilar; Paz, fé e virtude tem para nos dar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-348.mscx
hino,349,Irmãos amados,estrofe,1,"Irmãos amados, já resgata dos Por Jesus Cristo, o Verdadeiro, Seguindo avante, com fé constante, Sirvamos ao Senhor Jesus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-349.mscx
hino,349,Irmãos amados,estrofe,2,"Irmãos amados, purificados, Jesus louvemos e O adoremos; Remidos somos, comprados fomos Com o Seu sangue expiador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-349.mscx
hino,349,Irmãos amados,estrofe,3,"Irmãos amados, regenerados, Por fé nós somos justificados; Se combatemos, vitória temos Em nome do Senhor Jesus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-349.mscx
hino,349,Irmãos amados,coro,,"Irmãos amados, já resga -tados, Por Cristo fomos regenerados, Com o Seu sangue purificados; Bendito é o Nome do Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-349.mscx
hino,350,A jornada farei,estrofe,1,"A jornada farei com Jesus, meu Senhor, Certamente ao céu chegarei; Peregrino aqui sou, busco o lar de esplendor, Onde os bens celestiais fruirei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-350.mscx
hino,350,A jornada farei,estrofe,2,"A jornada será, para mim, um prazer, Caminhando com meu Salvador; Quero ao mal renunciar e a graça reter, Quero ser, sobre o mal, vencedor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-350.mscx
hino,350,A jornada farei,estrofe,3,"A jornada fa rei com a força de Deus; Nos perigos, guardado serei, Pois comigo está Quem me leva aos céus; Eem seguro, então, marcharei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-350.mscx
hino,350,A jornada farei,coro,,"Sempre u -nido a Cristo devo es tar, Pa ra, nos perigos, Não vacilar; Sin to a voz divina em meu coração, Que me oferece o galardão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-350.mscx
hino,351,"Senhor, à Tua presença",estrofe,1,"Senhor, à Tua presença, Em paz vamos nos prostrar, E, pelo Espírito Santo, Teu Nome celeste invocar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-351.mscx
hino,351,"Senhor, à Tua presença",estrofe,2,"Senhor, és Tu que conheces O que sente o coração; Humildes, Te suplicamos: Atende a nossa oração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-351.mscx
hino,351,"Senhor, à Tua presença",estrofe,3,"Senhor, com fé nós rogamos: Concedenos mais temor A fim de permanecermos Em Tua justiçae a mor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-351.mscx
hino,351,"Senhor, à Tua presença",estrofe,4,"Do trono da Tua graça, Envia consolação; As bênçãos nós esperamos; Responde a nossa oração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-351.mscx
hino,352,Sinto viva esperança,estrofe,1,"Ao Seu banquete de perdão Me convidou Jesus; Por graça, deume introdução No reino Seu de luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-352.mscx
hino,352,Sinto viva esperança,estrofe,2,"Do mundo nada temerei, Pois vivo com Jesus, E confundido não serei, Andando em Sua luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-352.mscx
hino,352,Sinto viva esperança,estrofe,3,"Na vida devo combater Com fé em meu Jesus; Não temerei o mau poder, Pois tenho a eterna luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-352.mscx
hino,352,Sinto viva esperança,coro,,"Sinto viva esperança em mim, Esperança de ver o Senhor E herdar as moradas eternas, Onde é tudo esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-352.mscx
hino,353,Eleitos nós somos,estrofe,1,"Eleitos nós somos por Deus, o Verdadeiro, E fomos remidos por Seu grande amor; Vivemos por Cristo, o divinal Cordeiro; Oh! Glória! Aleluia! Hosana ao Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-353.mscx
hino,353,Eleitos nós somos,estrofe,2,"Do trono celeste, poder nós buscaremos, E chuvas de bênçãos dará o Criador; Na graça gloriosa, por fé, nos cresceremos; Oh! Glória! Aleluia! Hosana ao Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-353.mscx
hino,353,Eleitos nós somos,estrofe,3,"Está perto a volta de Cristo, o Rei da glóna, Irmãos, aguardemos com fé e fervor, No céu cantaremos o hino da vitória; Oh! Glória! Aleluia! Hosana ao Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-353.mscx
hino,353,Eleitos nós somos,coro,,"Nós somos eleitos por Deus, Criador; Nos céus fruiremos a herança de amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-353.mscx
hino,354,Jerusalém celestial!,estrofe,1,"Jerusalém celestial, Cidade do eterno Deus! Mui breve a li encontrarão Os santos cidadãos dos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-354.mscx
hino,354,Jerusalém celestial!,estrofe,2,Jerusalém celestial É a cidade onde entrarão Os que amaram o Senhor Com um sincero coração.,docs/ccb-hinario-5-do/do/musescore/xml/hino-354.mscx
hino,354,Jerusalém celestial!,estrofe,3,"Jerusalém celestial, De incomparável esplendor, É adornada de amor E majestade do Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-354.mscx
hino,354,Jerusalém celestial!,coro,,"Jerusalém celestial, Lugar de paz e de esplendor! Por fé, podemos contem -plar A terra que Deus nos vai dar; Então o exílio findará, O povo santo reinará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-354.mscx
hino,355,"A Ti, Deus, eu consagrei-me",estrofe,1,"A Ti, Deus, eu consagreime para. sempre Te servir; De Teus dons vem revestirme, e de amor também cingir. Vem manterme sempre firme, bem disposto a Te ouvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-355.mscx
hino,355,"A Ti, Deus, eu consagrei-me",estrofe,2,"Nesta graça preciosa sou ditoso em viver, Que herança gloriosa do Senhor vou receber! Esta fé maravilhosa quero sempre em mim reter.",docs/ccb-hinario-5-do/do/musescore/xml/hino-355.mscx
hino,355,"A Ti, Deus, eu consagrei-me",estrofe,3,"Um futuro mui glorioso eu achei em Ti, Senhor; Ó bom Deus, fiel, piedoso, revestisteme de amorEu aguardo, ansioso, ver Teu rosto, ó Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-355.mscx
hino,355,"A Ti, Deus, eu consagrei-me",coro,,"Ao bom Pai, o Deus eterno, Consagrei meu coraão; Com sublime amor superno Me prometeu o galardão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-355.mscx
hino,356,Por preço elevado Jesus resgatou-me,estrofe,1,"Por preço elevado Jesus resgatoume, Por preço que o ouro não pode pagar; Com Seu próprio sangue o Mestre comproume A fim de fazerme na glória entrar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-356.mscx
hino,356,Por preço elevado Jesus resgatou-me,estrofe,2,"O ouro não dá remissão do pecado, A prata não leva ao reino dos céus; Somente o sangue, na cruz derramado, Livroume da morte, por graça de Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-356.mscx
hino,356,Por preço elevado Jesus resgatou-me,estrofe,3,"O sangue precioso e imaculado De Cristo Jesus conduziume a Deus; É nele que sempre estou abrigado, Por ele conservo a vida dos céus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-356.mscx
hino,356,Por preço elevado Jesus resgatou-me,coro,,"Não têm valor a pra ta e o ouro Para dar a salva Não há, na terra, al -gum tesouro Que resgate e dê perdão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-356.mscx
hino,357,Face a face O verei,estrofe,1,"Aguardo a vinda do Senhor Que revelouSe em meu ser; Aguardo Cristo, o Redentor, Pois vai em breve aparecer. E face a face O verei; Con -templarei Jesus, meu Rei, Que para Deus me levará; A herança eterna me dará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-357.mscx
hino,357,Face a face O verei,estrofe,2,"Jesus, o amado Redentor, Com voz de Arcanjo irá surgir; Como es coIhido do Senhor, Irei os bens de Deus fruir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-357.mscx
hino,357,Face a face O verei,estrofe,3,"O céu aberto eu verei, Nele entrarei com meu Jesus. Até que venha, esperarei Sem que se apague a minha luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-357.mscx
hino,358,O Teu precioso sangue,estrofe,1,"O Teu precioso sangue, ó divinal Cordeiro, Do mundo resgatoume, por Teu imenso amor; Faz que em Ti esteja a minha confiança, Dáme perseverança e fé, ó Redentor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-358.mscx
hino,358,O Teu precioso sangue,estrofe,2,"Fraco eu sou, no mundo, para enfrentar a lida, Mas, com celeste Força, o mal não temerei; Vindo o inimigo para enlaçarme a vida, Sei que terei guarida em Ti, meu grande Rei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-358.mscx
hino,358,O Teu precioso sangue,estrofe,3,"Estando sempre atento à celestial Palavra, Nunca serei vencido do mal, ó meu Senhor. O Teu falar divino confortará minh'al ma, Dandolhe paz e calma, firmeza e fervor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-358.mscx
hino,359,"Ó irmãos, de Deus diletos",estrofe,1,"Ó irmãos, de Deus diletos, Fomos já por graça eleitos; Cristo nos fará perfeitos Se O servirmos pela fé.",docs/ccb-hinario-5-do/do/musescore/xml/hino-359.mscx
hino,359,"Ó irmãos, de Deus diletos",estrofe,2,"Nosso Deus nos tem amado E nos tem justificado Por Jesus, o Consagrado, O Cordeiro remidor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-359.mscx
hino,359,"Ó irmãos, de Deus diletos",estrofe,3,"Deus, o Pai, regenerounos, Em Jesus predestinounos; Seu Espírito enviounos, Para a eterna redenção.",docs/ccb-hinario-5-do/do/musescore/xml/hino-359.mscx
hino,359,"Ó irmãos, de Deus diletos",coro,,"A nosso Deus cantemos vor, lou Por Seu amor, por Sua cê; merVamos servir ao bom Criador E a Jesus, Autor da fé.",docs/ccb-hinario-5-do/do/musescore/xml/hino-359.mscx
hino,360,Do mal apartados devemos estar,estrofe,1,Do mal apartados devemos estar E a todo o momento em Cristo pensar; Unidos a Ele devemos andar; Oh! Glória! Aleluia! Va mos entoar.,docs/ccb-hinario-5-do/do/musescore/xml/hino-360.mscx
hino,360,Do mal apartados devemos estar,estrofe,2,"Jesus nos amou, para Deus nos comprou, O Santo Espírito nos enviou; Lugar nesta graça também preparou; Oh! Glória! Aleluia! Cristo nos salvou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-360.mscx
hino,360,Do mal apartados devemos estar,estrofe,3,"Está perto o dia em que o Senhor Virá, como Esposo, com grande esplendor, A todos que buscam virtude e amor; Oh! Glória! Aleluia! Grande é Seu favor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-360.mscx
hino,360,Do mal apartados devemos estar,coro,,"Firmes sejamos no Salvador, Na santidade e no fervor! Ele, o Forte, o Defensor, Dará vitória. Aleluia!",docs/ccb-hinario-5-do/do/musescore/xml/hino-360.mscx
hino,361,Tudo entende o Salvador,estrofe,1,"Atribulado te encontras, irmão? Quer o desânimo te dominar? Abre a Cristo o teu coração, Tudo Ele entende te pode aju",docs/ccb-hinario-5-do/do/musescore/xml/hino-361.mscx
hino,361,Tudo entende o Salvador,estrofe,2,"Não desanimes, pois o Redentor É Atalaia de todos os Seus; Ele, do céu, ouvirá teu clamor; Tudi entende o Filho de",docs/ccb-hinario-5-do/do/musescore/xml/hino-361.mscx
hino,361,Tudo entende o Salvador,estrofe,3,"Obra perfeita procura fazer, Tem paciência na luta e na dor; Cristo é contigo e d'Ele é o poder; Tudo entende o teu Salva",docs/ccb-hinario-5-do/do/musescore/xml/hino-361.mscx
hino,361,Tudo entende o Salvador,coro,,"dar. Deus. dor. Tudo enten de o Salvador: O teu sentir, tua aflição; Tu provarás o Seu grande amor; Ele conhece o teu coração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-361.mscx
hino,362,Que bela herança!,estrofe,1,"Que bela herança Deus me reserva Junto a Jesus, o bom Redentor! Para alcançála, Deus me preserva De todo mal, por grande amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-362.mscx
hino,362,Que bela herança!,estrofe,2,"Próximo é o dia tão esperado Em que Jesus do céu voltará; Oh! Que encontro tão desejado! Quem for fiel, a Deus subirá.",docs/ccb-hinario-5-do/do/musescore/xml/hino-362.mscx
hino,362,Que bela herança!,estrofe,3,"É inefável, grande e superno O galardão que vou desfrutar; Com Jesus Cristo no reino eterno Junto a Deus, irei ha bitar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-362.mscx
hino,362,Que bela herança!,coro,,"Breve, no céu, os santos remidos Receberão o rei no e o poder; Breve os fiéis, por Deus escolhidos, Vão, com Jesus, resplandecer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-362.mscx
hino,363,"Aos Teus pés estou, Senhor",estrofe,1,"Aos Teus pés estou, Senhor, Elevando o meu clamor; Faz raiar a Tua luz Em minh'alma, Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-363.mscx
hino,363,"Aos Teus pés estou, Senhor",estrofe,2,"Junto a Ti, ó Formador, Dáme graça para estar; Quero, com temor e fé, Teus conselhos escutar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-363.mscx
hino,363,"Aos Teus pés estou, Senhor",estrofe,3,"AdorandoTe, Senhor, Eu espero receber Forças para Te servir E, em retidão, crescer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-363.mscx
hino,363,"Aos Teus pés estou, Senhor",estrofe,4,"O meu cálix transbordar Faz por graça, ó Senhor; Eu desejo atender Teus conselhos de amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-363.mscx
hino,364,Os tempos já chegados são...,estrofe,1,"Os tempos já chegados são, Os dias Deus abreviou; Bem perto está a consumação Das promes sas que Deus anunci",docs/ccb-hinario-5-do/do/musescore/xml/hino-364.mscx
hino,364,Os tempos já chegados são...,estrofe,2,"Os que servirem ao Senhor, Com glória aparecerão; No reino eterno de amor, Como o sol eles resplandece",docs/ccb-hinario-5-do/do/musescore/xml/hino-364.mscx
hino,364,Os tempos já chegados são...,estrofe,3,"Quem tem ou vidos para ouvir, Atende o Espírito de Deus, Que fala do feliz porvir Prepara do aos santos lá nos",docs/ccb-hinario-5-do/do/musescore/xml/hino-364.mscx
hino,364,Os tempos já chegados são...,coro,,"ou. rão. céus. O nosso Rei não tardará! Virá do céu com resplendor; O povo santo, ao vêLo, Lhe dirá: Sim, vem, amado Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-364.mscx
hino,365,"Contrito, venho a Ti",estrofe,1,"Ó Pai celestial, vivente Criado-r, Contrito, venho a Ti, por Cristo, o Redentor; Por Tua piedade, Deus de caridade, Perdoa os meus erros, suplico, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-365.mscx
hino,365,"Contrito, venho a Ti",estrofe,2,"ConfessoTe, Senhor, a minha im -perfeição; Desejo aprender por Tua correção; Aguardo, Pai amado, ser justificado; Com arrependimento eu rogo perdão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-365.mscx
hino,365,"Contrito, venho a Ti",estrofe,3,"É vão o meu viver sem Teu sublime amor; Com zelo paternal conduzeme, Senhor; De Ti, ó Deus bendito, sempre necessito; SeguirTeei de perto, com todo o fervor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-365.mscx
hino,366,Pela fé tereis vitória,estrofe,1,"O santo Evangelho diz: Mar -chai, Tende fé em Deus; n'Ele confiai; Todas as batalhas enfrentai, Pela fé tereis vi",docs/ccb-hinario-5-do/do/musescore/xml/hino-366.mscx
hino,366,Pela fé tereis vitória,estrofe,2,"O cristão não deve recuar, Mas, com fé em Deus, sempre avançar; Com coragem ide pelejar, Pela fé tereis vi",docs/ccb-hinario-5-do/do/musescore/xml/hino-366.mscx
hino,366,Pela fé tereis vitória,estrofe,3,"O mal não resiste ao Seu poder, Com a un -ção de Deus, ide combater; Deus coroará ao que vencer, Pela fé tereis vi",docs/ccb-hinario-5-do/do/musescore/xml/hino-366.mscx
hino,366,Pela fé tereis vitória,coro,,"tótótória. ria. ria. Deus, por Cristo, tudo cumpri -rá, Seu auxílio nunca faltará; Nos combates vos ajudará; Pela fé tereis vitória.",docs/ccb-hinario-5-do/do/musescore/xml/hino-366.mscx
hino,367,Ao que vive para sempre...,estrofe,1,"Ao que vive para sempre, seja glória e louvor; Ao Senhor, três vezes Santo, Deus, de tudo o Criador; Nesta terra louvemNo os santos Seus; Nas alturas seja glória ao grande Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-367.mscx
hino,367,Ao que vive para sempre...,estrofe,2,"Ao mandado do Eterno logo tudo apareceu; Ele fez o sol e a lua, fez a terra e o céu; Sua obra não se pode esquadrinhar, Sua glória não se pode imaginar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-367.mscx
hino,367,Ao que vive para sempre...,estrofe,3,"Salvação e vida eterna preparou o Criador, Enviando Jesus Cristo, nosso amado Redentor. É perfeita toda a obra do bom Deus; São perfeitos todos os caminhos Seus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-367.mscx
hino,367,Ao que vive para sempre...,estrofe,4,"Ao que vive para sempre, seja glória e louvor; Ao Senhor, três vezes Santo, Deus, de tudo o Criador; Nesta terra louvemNo os santos Seus; Nas alturas seja glória ao grande Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-367.mscx
hino,368,Deus nos elegeu para Si,estrofe,1,"Não duvidemos, Deus nos elegeu para Si, em Jesus; Confirmará a nossa salvação com poder, graça e luz. Salvo não será quem não combater, Quem, na caminhada, esmorecer; Os vitoriosos reinarão e com Deus viverão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-368.mscx
hino,368,Deus nos elegeu para Si,estrofe,2,"Tem proteção o povo do Senhor, proteção eficaz; Seu fundamento Cristo, o Salvador, que lhe dá vida e paz; Por Seu verdadeiro adorador, Deus, o Criador, tem profundo amor; Bem perto está e cuidará, guardará, salvará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-368.mscx
hino,368,Deus nos elegeu para Si,estrofe,3,"Se Deus, o Pai, estando nós no mal, nos amou, perdoou, E, por Jesus, Cordeiro divinal, salvação nos mandou, Como não dará aos eleitos Seus Graça e poder de chegar aos céus? Que inefável afeição, celestial eleição!",docs/ccb-hinario-5-do/do/musescore/xml/hino-368.mscx
hino,369,Sentes bater em teu coração?,estrofe,1,"Cristo bate e quer entrar, Quer te remir, por Seu aamor; Para te reconciliar Com Deus, o Pai, o Formador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-369.mscx
hino,369,Sentes bater em teu coração?,estrofe,2,"Jesus Cristo, o Rei da paz, A salvaça-ção vei o te dar; Seu amor feliz te faz, Pois quer, em Ti, sem -pre habitar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-369.mscx
hino,369,Sentes bater em teu coração?,estrofe,3,"Vem a Cristo, o Redentor, DáLhe, por fé, teu coração; Reconhece o Seu amor; Tens, em Jesus, a redenção.",docs/ccb-hinario-5-do/do/musescore/xml/hino-369.mscx
hino,369,Sentes bater em teu coração?,coro,,"Sentes bater em teu coração? Esse é o chamado do Senhor. Tens, por E le, a salvação E o perdão do Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-369.mscx
hino,370,Têm os santos do Senhor,estrofe,1,"Nós aqui estamos para, a Cristo, exaltar, Por Sua obra redentora; O Seu Nome não cessemos de glorificar; Sua igreja O a",docs/ccb-hinario-5-do/do/musescore/xml/hino-370.mscx
hino,370,Têm os santos do Senhor,estrofe,2,"A promessa cumprirá o eterno Rei dos reis De nos fazer herdar a glória; O Penhor da herança deu a todos os fiéis; De Cristo, honramos a me",docs/ccb-hinario-5-do/do/musescore/xml/hino-370.mscx
hino,370,Têm os santos do Senhor,estrofe,3,"A esperança já nos deu da redenção final, Que firmemente aguardamos; Essa bemaventurança eterna é real; Ao Redentor nós exal",docs/ccb-hinario-5-do/do/musescore/xml/hino-370.mscx
hino,370,Têm os santos do Senhor,coro,,"domótara. ria. mos. Têm os santos do Senhor, alegria de louvar A Jesus, que, por amor, veio à terra a salvar; Nossas almas resgatou, com Seu sangue nos lavou; Glória a Jesus, alelui a!",docs/ccb-hinario-5-do/do/musescore/xml/hino-370.mscx
hino,371,Aos Teus pés me apresento,estrofe,1,"Aos Teus pés me apresento, ó justo Criador; A fé e o entendimento concedeme, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-371.mscx
hino,371,Aos Teus pés me apresento,estrofe,2,"Eu Te imploro, ó Deus vivente, em minha oração: Vem, com o amor ardente, suprir meu coração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-371.mscx
hino,371,Aos Teus pés me apresento,estrofe,3,"Ó bom Deus de caridade, Contigo es -tá o perdão; Suporta, por piedade, a minha im -perfeição.",docs/ccb-hinario-5-do/do/musescore/xml/hino-371.mscx
hino,371,Aos Teus pés me apresento,coro,,"Em nome de Jesus, Prostrarme vou, Senhor; Ó Pai de infinita luz, A tende ao meu clamor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-371.mscx
hino,372,"Da igreja, fiel Fundamento é Jesus",estrofe,1,"Da igreja, fiel Fundamento Je É sus, Alicerce sem par; A tormenta e o forte vento Não a podem jamais derribar. Pela igreja, Jesus vei-o ao mundo E morreu para vida lhe dar; Com amor tão precioso e profundo, E le a quer, desde os céus,adornar. el Fundamento Da igreja é Cristo Jesus, N'E -le, os santos encontram alento, Fé e graça, virtude e luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-372.mscx
hino,372,"Da igreja, fiel Fundamento é Jesus",estrofe,2,"A igreja é sempre formosa ra PaCristo, seu Rei e Senhor; É chamada ""a Sua esposa"", Revestida de graça e amor; Combatida por seu inimigo, Nesta terraa i -greja será, Mas, em tudo, Jesus é consigo, Vitoriosa daqui sairá. Sempiterno, fi -",docs/ccb-hinario-5-do/do/musescore/xml/hino-372.mscx
hino,373,"Cristo Jesus, o Redentor",estrofe,1,"Cristo Jesus, o Redentor, Trouxeme salvação; Por Seu sublime e grande amor, Tenho consolação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-373.mscx
hino,373,"Cristo Jesus, o Redentor",estrofe,2,"Quero a Cristo obedecer, Todo o amor Lhe dar; Quero entregarLhe o meu ser, Honra the tributar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-373.mscx
hino,373,"Cristo Jesus, o Redentor",estrofe,3,"Quando findar o meu labor, Certo irei ouvir Cristo chamarme com amor Para Seus bens fruir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-373.mscx
hino,374,Santo! Santo! Santo!,estrofe,1,Santo! Santo! Santo! Deus Onipotente! Sempre alegremente a Ti exaltarei; Santo! Santo! Santo! Deus Onipresente E Onisciente! Eu Te honrarei!,docs/ccb-hinario-5-do/do/musescore/xml/hino-374.mscx
hino,374,Santo! Santo! Santo!,estrofe,2,"Santo! Santo! Santo! Todos os remidos Com louvor Te adoram em todo o lugar. Anjos e Arcanjo cantam reunidos, Todos se prostram para Te adorar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-374.mscx
hino,374,Santo! Santo! Santo!,estrofe,3,"Santo! Santo! Santo! Deus de a -mor, piedoso, Teu fulgor excelso não pode o homem ver; És três vezes Santo, TodoPoderoso, Justo e Sublime, Fonte do saber!",docs/ccb-hinario-5-do/do/musescore/xml/hino-374.mscx
hino,375,"""A paz Eu vos deixo""",estrofe,1,"A paz Eu vos deixo"" falou o Salvador, A paz que o mundo não dá"". Fiel é o Senhor que, por grande amor, A Palavra em nós cumpri rá.",docs/ccb-hinario-5-do/do/musescore/xml/hino-375.mscx
hino,375,"""A paz Eu vos deixo""",estrofe,2,"Ainda que montes se movam do lugar E a terra não mais produzir E tudo, no mundo, pareça falhar, Os fiéis vão a Cristo seguir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-375.mscx
hino,375,"""A paz Eu vos deixo""",estrofe,3,"Real fortaleza que não se abalará, Jesus veio em nós construir; Em Deus, nossa crença fundada está; A guardamos glorioso porvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-375.mscx
hino,375,"""A paz Eu vos deixo""",coro,,Haja paz desde os céus; Haja paz sobre o povo de Deus.,docs/ccb-hinario-5-do/do/musescore/xml/hino-375.mscx
hino,376,"Senhor, preciso mais...",estrofe,1,"Senhor, preciso mais da Tua luz, Luz preciosa que ao céu conduz, Que pode as trevas dissipar em retidão fazer andar. Vencedor sobre o mal, com Tua luz, serei; Nos caminhos da vida eterna andarei; A Luz, que é Cristo, o Redentor, Me guiará a Ti, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-376.mscx
hino,376,"Senhor, preciso mais...",estrofe,2,"Senhor, preciso mais da Tua paz, Do Teu poder eterno e eficaz; Fortalecido em Ti, meu Deus, Não falharão os passos meus. Vencerei neste mundo, pois Jesus venceu, Foi tentado em tudo, mas prevaleceu; A Tua paz e Teu poder Por certo me farão vencer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-376.mscx
hino,377,"No céu, Senhor, no céu",estrofe,1,"No céu, Senhor, no céu, Contigo lá em glória, No Teu eterno reino, alegres, cantaremos Um hino glorioso, o hino da vitória; Senhor, Teu esplendor no céu contemplaremos.",docs/ccb-hinario-5-do/do/musescore/xml/hino-377.mscx
hino,377,"No céu, Senhor, no céu",estrofe,2,"As portas, lá no céu, são pérolas preciosas E a praça da cidade é ouro reluzente; No céu é tudo puro; riquezas gloriosas Desfrutaremos com Jesus, eternamente.",docs/ccb-hinario-5-do/do/musescore/xml/hino-377.mscx
hino,377,"No céu, Senhor, no céu",estrofe,3,"O peregrino que almeja, no futuro, Ir habitar com o Senhor Jesus, amado, Procura ser mais santo, deseja ser mais puro E busca ser a Deus, o Pai, mais consagrado.",docs/ccb-hinario-5-do/do/musescore/xml/hino-377.mscx
hino,377,"No céu, Senhor, no céu",estrofe,4,"É glória eterna para o santo peregrino, A celestial cidade por Deus preparada; Em breve chegaremos ao triunfal destino, Onde há repouso do labor e da jornada.",docs/ccb-hinario-5-do/do/musescore/xml/hino-377.mscx
hino,378,Grandioso és Tu,estrofe,1,"Grandioso és Tu, Jesus, Rei da verdade, Nenhuma força pode Te vencer; Aniquilaste o jugo da maldade E Te as -sentaste à destra do Poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-378.mscx
hino,378,Grandioso és Tu,estrofe,2,"Grandioso és Tu, Jesus, ó Rei da glória, De majestade coroado estás; Em tudo o Pai Te concedeu vitória, E a vitória aos Teus fiéis darás.",docs/ccb-hinario-5-do/do/musescore/xml/hino-378.mscx
hino,378,Grandioso és Tu,estrofe,3,"Grandioso és Tu, ó divinal Cordeiro, Teu Nome, todos hão de confessar; Perante Ti, ó Santo e Verdadeiro, Todo o joelho há de se dobrar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-378.mscx
hino,378,Grandioso és Tu,coro,,"A Ti devemos nossa gratidão; Grandioso és Tu, Senhor Jesus; Tu nos tiraste da escravidão; Grandioso és Tu, Senhor Jesus,",docs/ccb-hinario-5-do/do/musescore/xml/hino-378.mscx
hino,379,Grande festa haverá nos céus,estrofe,1,"Perto está o porto da salvação, Perto está o lar eternal; Brevemente os filhos de Deus verão A Sião celesti",docs/ccb-hinario-5-do/do/musescore/xml/hino-379.mscx
